page,num,sub,pos,ctx,title,resolves,overlap
README_zh.md,241,,42479,性落脚的地方。** | `#179` `#184` `#186` `#192` `#201` `#229` `#230` `#231` `#232` `#235` `#236` `#237` `#238` `#239` `#241` `#290` | ⚠ **`#360`:那个 +0.1185 是一条单调曲线上的一点。**沿覆盖阈 ≥4/6/8/10/12/16(n =,"我写的第一版扫描,给出的正是我最想听的那个答案",1,0
README_zh.md,290,,42486,"** | `#179` `#184` `#186` `#192` `#201` `#229` `#230` `#231` `#232` `#235` `#236` `#237` `#238` `#239` `#241` `#290` | ⚠ **`#360`:那个 +0.1185 是一条单调曲线上的一点。**沿覆盖阈 ≥4/6/8/10/12/16(n = 12,720","S 在两组间意味着不同的东西,但不同的地方不在羞耻上",1,0
README_zh.md,360,,42499,"#184` `#186` `#192` `#201` `#229` `#230` `#231` `#232` `#235` `#236` `#237` `#238` `#239` `#241` `#290` | ⚠ **`#360`:那个 +0.1185 是一条单调曲线上的一点。**沿覆盖阈 ≥4/6/8/10/12/16(n = 12,720 → 950)它是 **+","页面上那个 +0.1185,坐在一条从 +0.172 走到 −0.002 的单调曲线中间",1,0
README_zh.md,363,,42808,"全距受限,约 0.10 不是;控制勾选数后曲线压平到 0.123。**这个关系在 `S` 被测得最差的地方最强、在测得最好的地方消失** —— 与测量误差的方向相反,而本项目在这里分不开「样本」与「估计质量」。 ⚠ **`#363`:而这个下降是羞耻特有的。**把同一条六点覆盖阈曲线跑遍全部 29 个结局,\|两端差\| 的中位是 **+0.0015**,而纯选择基线(",那个下降几乎只发生在羞耻上,1,0
README_zh.md,201,,43411,"道性别身份题 —— **而它完全不预测羞耻**(+0.0029,0.2×)。所以**你的口味有多冷门**贴着**羞耻**,**你具体喜欢哪些**贴着 `animated`/`written` 与**性别身份**。⚠ **`#201` 撤回「媒介(画的还是写的)」这个读法**:`corr(animated, written) = +0.2507`(29.4×)—— **强","⚠ 撤回「媒介偏好」这个名字:`animated` 与 `written` 相关 +0.25,不是二选一",1,3
README_zh.md,192,,43690,"勾选数造出来的**:**边际**评估下位置分对 `animated` = **+0.1193(10.0×)**,与它对羞耻的 **+0.1185** 在同一把尺上不可分 —— 干净的分工只在**给定勾选数**之后才出现(`#192`)。⚠ **正交性是构造出来的,而原始的两个维度根本不正交**:人层 `corr(S, C) = +0.4323`,所以 `corr(S, ",同一把尺下内容侧确实更受性别影响;而 `#188` 的分工图有一部分是控制勾选数造的,1,0
README_zh.md,129,,43784,"在**给定勾选数**之后才出现(`#192`)。⚠ **正交性是构造出来的,而原始的两个维度根本不正交**:人层 `corr(S, C) = +0.4323`,所以 `corr(S, C残差) = 0` 是定义不是发现(`#129` `#189d`)—— 它们是**一个维度、和另一个扣掉它之后的余量**,不是两个独立的东西,而内容分是跨人主成分,完全特异的组合对它不可见","特质链接不是覆盖度;而一次尺度不匹配的残差化,把两轮的 `corr(·,S)` 变成了负的勾选数",1,1
README_zh.md,189,d,43791,"数**之后才出现(`#192`)。⚠ **正交性是构造出来的,而原始的两个维度根本不正交**:人层 `corr(S, C) = +0.4323`,所以 `corr(S, C残差) = 0` 是定义不是发现(`#129` `#189d`)—— 它们是**一个维度、和另一个扣掉它之后的余量**,不是两个独立的东西,而内容分是跨人主成分,完全特异的组合对它不可见  ⚠ **`#","那个 −0.41 的「结局层耦合」是我自己用残差化造出来的,而四道闸全绿",1,0
README_zh.md,227,,43866," `corr(S, C残差) = 0` 是定义不是发现(`#129` `#189d`)—— 它们是**一个维度、和另一个扣掉它之后的余量**,不是两个独立的东西,而内容分是跨人主成分,完全特异的组合对它不可见  ⚠ **`#227` —— 这个「内容」维度的正名是 breadth(你对多少东西说「是」),不是内容口味**:块层主成分被**直接相加而从没对齐符号** ——","尺子装对之后:第三个维度的正名是 breadth,而 `#189` 的三个方向活着",1,1
README_zh.md,188,,44003,"dth(你对多少东西说「是」),不是内容口味**:块层主成分被**直接相加而从没对齐符号** —— `np.linalg.eigh` 的特征向量符号任意,32 个块里 **17 个指向一边、15 个指向另一边**,所以 `#188`/`#189` 背后的每一个内容人分,都是一个部分相消的 ±breadth 混合。用**留一共识法**对齐后(32 个块翻了 15 个),这","⚠ 收窄 `#187`:内容残差不是噪声,它只是不预测羞耻 —— 它预测媒介与性别身份",1,0
README_zh.md,189,,44010,"少东西说「是」),不是内容口味**:块层主成分被**直接相加而从没对齐符号** —— `np.linalg.eigh` 的特征向量符号任意,32 个块里 **17 个指向一边、15 个指向另一边**,所以 `#188`/`#189` 背后的每一个内容人分,都是一个部分相消的 ±breadth 混合。用**留一共识法**对齐后(32 个块翻了 15 个),这个维度与**勾","那个 −0.41 的「结局层耦合」是我自己用残差化造出来的,而四道闸全绿",1,0
README_zh.md,228,,44600,",不是量的**;每半 16 个块时,随机符号和仍会保留强共同信号的 ~1/√16。**原始的 breadth 读数不依赖这一切**:对齐 +0.8320、**未对齐 +0.5154**,两个都过注册的 0.5  ⚠ **`#228` —— 而这个 breadth 不是单一的回答风格**:把每个块**内部的选项**劈成两半 —— 那是对同一个人×块格子的两次独立测量,块层","「对什么都说是」的人,其实不是对什么都说是",1,0
README_zh.md,188,,44972,"我没有事后改它 —— **它要求的增量是对着零定价的,而基线是 +0.429,因为现象本来就在那儿**。作用域也窄:它否掉的是「breadth **只是**一个全局回答风格」,**不是**「全局水平里不含回答风格」 | `#188` `#189` `#192` `#201` `#227` `#228` | | **一个人自己那些别人很少有的兴趣,排在他自己那些大家都有的","⚠ 收窄 `#187`:内容残差不是噪声,它只是不预测羞耻 —— 它预测媒介与性别身份",1,0
README_zh.md,189,,44979," —— **它要求的增量是对着零定价的,而基线是 +0.429,因为现象本来就在那儿**。作用域也窄:它否掉的是「breadth **只是**一个全局回答风格」,**不是**「全局水平里不含回答风格」 | `#188` `#189` `#192` `#201` `#227` `#228` | | **一个人自己那些别人很少有的兴趣,排在他自己那些大家都有的兴趣前面** ","那个 −0.41 的「结局层耦合」是我自己用残差化造出来的,而四道闸全绿",1,0
README_zh.md,192,,44986,"要求的增量是对着零定价的,而基线是 +0.429,因为现象本来就在那儿**。作用域也窄:它否掉的是「breadth **只是**一个全局回答风格」,**不是**「全局水平里不含回答风格」 | `#188` `#189` `#192` `#201` `#227` `#228` | | **一个人自己那些别人很少有的兴趣,排在他自己那些大家都有的兴趣前面** | 扣掉人群共",同一把尺下内容侧确实更受性别影响;而 `#188` 的分工图有一部分是控制勾选数造的,1,0
README_zh.md,201,,44993,"着零定价的,而基线是 +0.429,因为现象本来就在那儿**。作用域也窄:它否掉的是「breadth **只是**一个全局回答风格」,**不是**「全局水平里不含回答风格」 | `#188` `#189` `#192` `#201` `#227` `#228` | | **一个人自己那些别人很少有的兴趣,排在他自己那些大家都有的兴趣前面** | 扣掉人群共享的时间表和这","⚠ 撤回「媒介偏好」这个名字:`animated` 与 `written` 相关 +0.25,不是二选一",1,0
README_zh.md,227,,45000,"基线是 +0.429,因为现象本来就在那儿**。作用域也窄:它否掉的是「breadth **只是**一个全局回答风格」,**不是**「全局水平里不含回答风格」 | `#188` `#189` `#192` `#201` `#227` `#228` | | **一个人自己那些别人很少有的兴趣,排在他自己那些大家都有的兴趣前面** | 扣掉人群共享的时间表和这个人整体的早熟","尺子装对之后:第三个维度的正名是 breadth,而 `#189` 的三个方向活着",1,1
README_zh.md,228,,45007,"429,因为现象本来就在那儿**。作用域也窄:它否掉的是「breadth **只是**一个全局回答风格」,**不是**「全局水平里不含回答风格」 | `#188` `#189` `#192` `#201` `#227` `#228` | | **一个人自己那些别人很少有的兴趣,排在他自己那些大家都有的兴趣前面** | 扣掉人群共享的时间表和这个人整体的早熟之后,人内「起","「对什么都说是」的人,其实不是对什么都说是",1,0
README_zh.md,114,,45187,"后,人内「起始年龄残差 × 类别稀有度」= **−0.0328**,题内跨人置换零 +0.0018,**8.8×**。**离散版本(最早一格 vs 他自己的曲目库)独立复现:扣掉时间表后 +0.0767,14.5×**。`#114` 的回忆偏差实际只贡献 **4%**,且对主量符号相反。⚠ **`#211` 给这条声明补上它一直没有的边界**:用同一条管道把起始年龄截到","记忆把心爱的兴趣往前拉,约 0.74 年;这是这个数据集里第一个被直接量出来的回忆偏差",1,0
README_zh.md,211,,45225,"置换零 +0.0018,**8.8×**。**离散版本(最早一格 vs 他自己的曲目库)独立复现:扣掉时间表后 +0.0767,14.5×**。`#114` 的回忆偏差实际只贡献 **4%**,且对主量符号相反。⚠ **`#211` 给这条声明补上它一直没有的边界**:用同一条管道把起始年龄截到 14 / 16 / 18 岁(种植的效应在**每一档**都仍然开火),Δ ",⚠ `#128` 的 Δ 只由 14 岁之后的起始年龄扛着:三个受限档全部不可分辨,1,0
README_zh.md,213,,45476,"与零不可分辨**,而不截断那一档是 −0.0328(8.9×)。范围受限已排除(人内稀有度 sd **不减反增**,0.473 → 0.533)。**所以 Δ 由较晚的起始年龄扛着,而在最早的那些里不存在** —— 而 `#213` 证明**并没有一个 14 岁的门槛**:把切点在 10–20 岁上扫一遍,曲线是单调的(−0.056 → −0.070 → −0.081 ","没有十四岁这个门槛:曲线是单调的,「越晚的那一段越强」",1,1
README_zh.md,218,,45656,"0.081 → −0.303),最大二阶差分越不过它自身的展布,所以是**越晚的那一段越强**,不是**十四岁之后才有**。(扫描的分辨率是两年一档的起始年龄段,即约 5 个不同切点;右端只有 n=1,944。)⚠ **`#218` 把右端界住了**:c=18 那一点自己的零**强烈依赖置换方案** —— 题内跨人 −0.120、人内 +0.053、**curvebal","⚠ 晚半有多强没有唯一的数;而在项目最常用的那个零下,负对照直接失败",1,0
README_zh.md,212,,45840,"all 固定边际 −0.198** —— 所以它的净值是一个**区间 [−0.356, −0.105]**,不是一个数;而在固定边际那个零下(本项目用得最多的方案),负对照**失败**:光靠边际就能造出它的 65%。**`#212` 把两种读法分开了,而它是窗口不是假象**:在每个人**自己**的时间线上按 14 岁劈开(不需要跨人比较,因而不受截断影响),14 岁后那","分开了:是发育窗口,不是截断假象 —— 这件事发生在十四岁之后",1,0
README_zh.md,243,,46128,"半 g=1 就开火。**全样本的 −0.0328 是被 14 岁前那段(那里没有效应)稀释的结果。**⚠ 14 岁后那一半本身是年龄选择的(贡献者年龄中位 26.5 对 22.5),且它的置换零是效应的 30% ⚠ **`#243` —— 而它根本不是一个人群效应**:按「**14 岁前是否报了 ≥8 个起始年龄**」把人分开,并把其余人按**总类别数**匹配(两组中位","全样本的 Δ 不是一个人群效应,是两群反号的人的混合",1,1
README_zh.md,114,,46528,"vs 3.022)却给出更强的相关,而受限只会衰减。**全样本的 −0.0328,是两群反号的人抵消之后剩下的东西。**⚠ 这里的「早」指**报告**在 14 岁前有 ≥8 个起始年龄,它同时携带「真的早」与「记得早」(`#114`) ⚠ **`#245` 用一条连续的线取代了那两组人**:用 `A8`(一个人**第 8 个起始年龄**)给每个人定位,Δ 对它**单调*","记忆把心爱的兴趣往前拉,约 0.74 年;这是这个数据集里第一个被直接量出来的回忆偏差",1,0
README_zh.md,245,,46540,"更强的相关,而受限只会衰减。**全样本的 −0.0328,是两群反号的人抵消之后剩下的东西。**⚠ 这里的「早」指**报告**在 14 岁前有 ≥8 个起始年龄,它同时携带「真的早」与「记得早」(`#114`) ⚠ **`#245` 用一条连续的线取代了那两组人**:用 `A8`(一个人**第 8 个起始年龄**)给每个人定位,Δ 对它**单调** —— A8≈13.5","不存在两类人,存在一条穿过 17 岁半的线",1,0
README_zh.md,247,,46968,"—— **那个二分有 79% 只是这条线上的位置**。**不存在两类人,只有一条线,而它在 17 岁半左右穿过零。**⚠ 指示变量剩下的 3.0× 不是没有:连续化假设了线性,而这点残留正是这个假设不成立的地方 ⚠ **`#247` —— 那个人群数字是一片地形的平均高度**:用**积累速率**(第一个到最后一个起始年龄之间,每年新增几个兴趣)给每个人定位,Δ 在八层上","那个数字不是一个人群的性质,是一片地形的平均高度",1,0
README_zh.md,128,,47354,"的 19%);正对照两端都精确。**一个跨度是自身均值 13 倍的量,它的人群平均值几乎不携带信息。**⚠ 唯一没被控制的边:`rate` 的分母是**回忆的**年龄跨度,把记忆压缩在一起的人会得到很大的 rate | `#128` `#130` `#211` `#212` `#213` `#218` `#243` `#245` `#247` | | **版图真正的主分",不寻常的东西一开始就在那里;而一遍双向去均值把这个结论的符号弄反了,1,0
README_zh.md,130,,47361,"正对照两端都精确。**一个跨度是自身均值 13 倍的量,它的人群平均值几乎不携带信息。**⚠ 唯一没被控制的边:`rate` 的分母是**回忆的**年龄跨度,把记忆压缩在一起的人会得到很大的 rate | `#128` `#130` `#211` `#212` `#213` `#218` `#243` `#245` `#247` | | **版图真正的主分界线不是""先来","人群从常见处开始,而每个人都在共享曲线上提前了自己那一份",1,0
README_zh.md,211,,47368,"确。**一个跨度是自身均值 13 倍的量,它的人群平均值几乎不携带信息。**⚠ 唯一没被控制的边:`rate` 的分母是**回忆的**年龄跨度,把记忆压缩在一起的人会得到很大的 rate | `#128` `#130` `#211` `#212` `#213` `#218` `#243` `#245` `#247` | | **版图真正的主分界线不是""先来后到"",是""物",⚠ `#128` 的 Δ 只由 14 岁之后的起始年龄扛着:三个受限档全部不可分辨,1,0
README_zh.md,212,,47375,"度是自身均值 13 倍的量,它的人群平均值几乎不携带信息。**⚠ 唯一没被控制的边:`rate` 的分母是**回忆的**年龄跨度,把记忆压缩在一起的人会得到很大的 rate | `#128` `#130` `#211` `#212` `#213` `#218` `#243` `#245` `#247` | | **版图真正的主分界线不是""先来后到"",是""物件 vs 叙事","分开了:是发育窗口,不是截断假象 —— 这件事发生在十四岁之后",1,0
README_zh.md,213,,47382,"13 倍的量,它的人群平均值几乎不携带信息。**⚠ 唯一没被控制的边:`rate` 的分母是**回忆的**年龄跨度,把记忆压缩在一起的人会得到很大的 rate | `#128` `#130` `#211` `#212` `#213` `#218` `#243` `#245` `#247` | | **版图真正的主分界线不是""先来后到"",是""物件 vs 叙事""** | 6","没有十四岁这个门槛:曲线是单调的,「越晚的那一段越强」",1,0
README_zh.md,218,,47389,"它的人群平均值几乎不携带信息。**⚠ 唯一没被控制的边:`rate` 的分母是**回忆的**年龄跨度,把记忆压缩在一起的人会得到很大的 rate | `#128` `#130` `#211` `#212` `#213` `#218` `#243` `#245` `#247` | | **版图真正的主分界线不是""先来后到"",是""物件 vs 叙事""** | 6 个连贯分割 ","⚠ 晚半有多强没有唯一的数;而在项目最常用的那个零下,负对照直接失败",1,0
README_zh.md,243,,47396,"几乎不携带信息。**⚠ 唯一没被控制的边:`rate` 的分母是**回忆的**年龄跨度,把记忆压缩在一起的人会得到很大的 rate | `#128` `#130` `#211` `#212` `#213` `#218` `#243` `#245` `#247` | | **版图真正的主分界线不是""先来后到"",是""物件 vs 叙事""** | 6 个连贯分割 × 11 个非","全样本的 Δ 不是一个人群效应,是两群反号的人的混合",1,0
README_zh.md,245,,47403,"。**⚠ 唯一没被控制的边:`rate` 的分母是**回忆的**年龄跨度,把记忆压缩在一起的人会得到很大的 rate | `#128` `#130` `#211` `#212` `#213` `#218` `#243` `#245` `#247` | | **版图真正的主分界线不是""先来后到"",是""物件 vs 叙事""** | 6 个连贯分割 × 11 个非性变量的整格,","不存在两类人,存在一条穿过 17 岁半的线",1,0
README_zh.md,247,,47410,"没被控制的边:`rate` 的分母是**回忆的**年龄跨度,把记忆压缩在一起的人会得到很大的 rate | `#128` `#130` `#211` `#212` `#213` `#218` `#243` `#245` `#247` | | **版图真正的主分界线不是""先来后到"",是""物件 vs 叙事""** | 6 个连贯分割 × 11 个非性变量的整格,最大统计量零给","那个数字不是一个人群的性质,是一片地形的平均高度",1,0
README_zh.md,139,,47717,"083 · 外向性 +0.088 · 神经质 −0.064 · 无力感 −0.059,两性方向一致)。⚠ 命名是我对载荷的读法(D5);标度小(0.033–0.088)。⚠ **模型方向已撤回**:不依赖命名的结构检验(`#139`)显示 PC4 两侧**并不比别的分割更不同构**(0.8×),所以这条线与模型 A、B 都相容 | `#138` `#139` | | *",`#138f` 降级;真正结构不对称的是早/晚那条线,1,0
README_zh.md,138,,47774,"对载荷的读法(D5);标度小(0.033–0.088)。⚠ **模型方向已撤回**:不依赖命名的结构检验(`#139`)显示 PC4 两侧**并不比别的分割更不同构**(0.8×),所以这条线与模型 A、B 都相容 | `#138` `#139` | | **性别锚住的是""性""本身,不是其中某一族** | 早族 +0.0706 vs 晚族 +0.0816,差 **0.7","版图的主分界线不是""先来后到"",是""物件 vs 叙事""",1,0
README_zh.md,139,,47781,"D5);标度小(0.033–0.088)。⚠ **模型方向已撤回**:不依赖命名的结构检验(`#139`)显示 PC4 两侧**并不比别的分割更不同构**(0.8×),所以这条线与模型 A、B 都相容 | `#138` `#139` | | **性别锚住的是""性""本身,不是其中某一族** | 早族 +0.0706 vs 晚族 +0.0816,差 **0.7×**。而开放",`#138f` 降级;真正结构不对称的是早/晚那条线,1,0
README_zh.md,137,,48005,"晚族 —— **但那个差不是这两族特有的**:同一矩阵的另外五个同样连贯的分割给出 0.0702–0.2106,**早/晚这条线是六个里最弱的一个**。两族在组织度与到达方式上不同,在**外部成因**上不是两样东西 | `#137` | | **关系族同时到达,却装着好几个独立的维度** | 早/晚这条线的**结构不对称是六个连贯分割里最大的**(5.73,3.0×):",两族不是两样东西:早/晚这条线在外部锚上是六个里最弱的,1,0
README_zh.md,139,,48308,"64 vs 5.30)。**而它装的就是 `A02` 早就命名过的三条轴**(谁服从·谁被看·谁接受,留出相关 0.81/0.81/0.91,随机载荷地板 0.349)—— 关系族是三条近乎独立的轴的**交汇处** | `#139` `#140` | | **早来的东西是散的,晚来的东西是一整套** | 人内置换零下的三个块:早×早 **−0.01272(27.9×)*",`#138f` 降级;真正结构不对称的是早/晚那条线,1,0
README_zh.md,140,,48315,".30)。**而它装的就是 `A02` 早就命名过的三条轴**(谁服从·谁被看·谁接受,留出相关 0.81/0.81/0.91,随机载荷地板 0.349)—— 关系族是三条近乎独立的轴的**交汇处** | `#139` `#140` | | **早来的东西是散的,晚来的东西是一整套** | 人内置换零下的三个块:早×早 **−0.01272(27.9×)** · **晚","关系族装的就是 A02 那三条轴;而那个""零""是 0.349,不是 0",1,0
README_zh.md,75,,48683,"得年龄比同样多个随机挑的**靠拢 9.4%**(17.7×,在扣掉人群时间表之后),具体族反而**分散 9.0%**(12.1×)。**发育不是同一种东西按顺序到达,是两种不同组织度的东西以不同方式到达** —— 这是 `#75` 的时间表没有的维度。⚠ 连通度**没有拐点**(1.6×),所以""17 岁关上""只对类别数成立 | `#135` `#136` | | *",CLOSURE: the cap cost precision and cost no verdict,1,0
README_zh.md,135,,48739,"**(12.1×)。**发育不是同一种东西按顺序到达,是两种不同组织度的东西以不同方式到达** —— 这是 `#75` 的时间表没有的维度。⚠ 连通度**没有拐点**(1.6×),所以""17 岁关上""只对类别数成立 | `#135` `#136` | | **三分之一的人,版图在 17 岁就关上了;剩下的人,它是向外开的** | 29–32 岁档里 **33.3% 报告","没有边界,但有两族:早来的东西是散的,晚来的东西是一整套",1,0
README_zh.md,136,,48746,"×)。**发育不是同一种东西按顺序到达,是两种不同组织度的东西以不同方式到达** —— 这是 `#75` 的时间表没有的维度。⚠ 连通度**没有拐点**(1.6×),所以""17 岁关上""只对类别数成立 | `#135` `#136` | | **三分之一的人,版图在 17 岁就关上了;剩下的人,它是向外开的** | 29–32 岁档里 **33.3% 报告 17 岁后一","「一整套」是字面意义的:关系族一起到,具体族一个一个到",1,0
README_zh.md,114,,48881,"7 岁就关上了;剩下的人,它是向外开的** | 29–32 岁档里 **33.3% 报告 17 岁后一个新兴趣都没有**。而在有晚期条目的人身上,晚获得的类别与他早期那些**更不相连**,配对层剥掉稀有度后保留 89%,`#114` 符号相反,**五个年龄档全部同号(5.3–10.9×)且无年龄梯度**(所以不是叙事整理)。**扩张,不是深化** —— 模型 C 不能被","记忆把心爱的兴趣往前拉,约 0.74 年;这是这个数据集里第一个被直接量出来的回忆偏差",1,0
README_zh.md,133,,49082,"*只报方向,不报量级**:切点从 13.5 到 17.5 give −0.0165 → −0.0069(差 2.4 倍),且**人内中位数分割不可分辨(1.0×)—— 现象绑在绝对年龄上,不是""你序列里靠后的""** | `#133` `#134` | | **性版图在青春期结束时就基本定型** | 29–32 岁的人,自己报告的性兴趣有 **68.4% 是 17 岁前获","成年后加进来的不是旁边那一块,是别处;而三分之一的人版图在 17 岁就关上了",1,0
README_zh.md,134,,49089,"报量级**:切点从 13.5 到 17.5 give −0.0165 → −0.0069(差 2.4 倍),且**人内中位数分割不可分辨(1.0×)—— 现象绑在绝对年龄上,不是""你序列里靠后的""** | `#133` `#134` | | **性版图在青春期结束时就基本定型** | 29–32 岁的人,自己报告的性兴趣有 **68.4% 是 17 岁前获得的**,最晚","反向回忆的印记不存在;但那个效应绑在绝对年龄上,而它的量级要降级",1,0
README_zh.md,132,,49283,"**22.6 岁**(人内测量,不依赖横断面假设)。横断面上 15 年里类别数只从 12.4 长到 12.9(+4.5%,队列混淆,较弱)。**这给模型 C 划了时间边界:递归重塑若存在,作用窗口主要在青春期内** | `#132` | | **人群层面,版图确实从大家都有的东西开始** | 一个人最早报告的那批兴趣,在他自己曲目库里按罕见度排落在**第 33 百分位*",审查解释不掉 Δ;而性版图在青春期结束时就基本定型了,1,0
README_zh.md,147,,49454,"度排落在**第 33 百分位**(49.4×)。**以每人自己的置换零展布为单位是 z = −0.5515**,而**五个广度层每一层都可分辨为负(17.5–27.3×)—— 这个效应是普遍的,与他喜欢多少东西无关**(`#147`)。⚠ `#146` 那条「口味越广越明显」已撤回:原始 Δ 的 27 倍变化是 `(k−m)/k` 的算术界,归一化后的残余梯度比一个**",`#130a` 得救而且是普遍的;而 `#146` 的广度联系是一条算术界,1,0
README_zh.md,146,,49464," 百分位**(49.4×)。**以每人自己的置换零展布为单位是 z = −0.5515**,而**五个广度层每一层都可分辨为负(17.5–27.3×)—— 这个效应是普遍的,与他喜欢多少东西无关**(`#147`)。⚠ `#146` 那条「口味越广越明显」已撤回:原始 Δ 的 27 倍变化是 `(k−m)/k` 的算术界,归一化后的残余梯度比一个**按构造与广度无关**","Δ 的量级由""谁够格进入分析""决定,而那就是广度",1,0
README_zh.md,148,,49596,"原始 Δ 的 27 倍变化是 `(k−m)/k` 的算术界,归一化后的残余梯度比一个**按构造与广度无关**的种植效应还小。内容线也不解释它(PC4 只 0.2×),稀有度离散度也不(+0.191)。**机制已定位**(`#148` `#152`):**它是那张所有人共享的发育时间表投影到每个人身上的样子** —— **五种不同的时间表定义下都解释掉大部分,符号一致(6","机制找到了:那不是关于个人的,是共享时间表投影到每个人身上的样子",1,0
README_zh.md,152,,49603,"27 倍变化是 `(k−m)/k` 的算术界,归一化后的残余梯度比一个**按构造与广度无关**的种植效应还小。内容线也不解释它(PC4 只 0.2×),稀有度离散度也不(+0.191)。**机制已定位**(`#148` `#152`):**它是那张所有人共享的发育时间表投影到每个人身上的样子** —— **五种不同的时间表定义下都解释掉大部分,符号一致(61%–104%","方向立住,量级撤回:`#148a` 的分母错了,比值被高估 14 倍",1,0
README_zh.md,148,,49698,"机制已定位**(`#148` `#152`):**它是那张所有人共享的发育时间表投影到每个人身上的样子** —— **五种不同的时间表定义下都解释掉大部分,符号一致(61%–104%)**。⚠ **量级是规格依赖的**:`#148` 报的「80%,超出随机基准 44 个百分点 20.0×」已撤回 —— 那个基准是**一次**随机抽样(20 抽跨 −61%..+118%)","机制找到了:那不是关于个人的,是共享时间表投影到每个人身上的样子",1,0
README_zh.md,159,,49847,"—— 那个基准是**一次**随机抽样(20 抽跨 −61%..+118%),而判它用错了分母,正确读法是 **61 ± 44 个百分点 = 1.4×,不可分辨**。剩下的 **9.4×** 曾被当作""个人的"" —— 而 `#159` 证明**它几乎不是关于人的**:把一个人的兴趣劈两半,他的""提前倾向""分半信度只有 **0.105**;把**人**劈两半,**类别载荷的","那 20% 几乎不是关于人的,它是关于东西的",1,0
README_zh.md,149,,49989,"半,他的""提前倾向""分半信度只有 **0.105**;把**人**劈两半,**类别载荷的图样复现到 0.96(去掉稀有度后仍 0.81)**。**某些性兴趣就是会比共享时间表更早或更晚到来,对不同的人是同一套图样。** `#149` 说**那一部分是真的但不是一个特质**:同一批兴趣上两个独立读数一致(−0.5741,**91.6×**),换到这个人的**另一半**兴趣","那 20% 是真的,但它不是一个特质",1,0
README_zh.md,100,,50110,"一部分是真的但不是一个特质**:同一批兴趣上两个独立读数一致(−0.5741,**91.6×**),换到这个人的**另一半**兴趣上只剩 **−0.0910**(小 6.3 倍)。**喜欢什么罕见的东西是一个稳定的性质(`#100`:+0.4611,23.1×);什么时候得到它们,不是。**⚠ **机制 UNVERIFIED**:题目层 Spearman(稀有度, 起始","a reliable person-level trait in WHICH options are endorsed, independent of HOW MANY",1,0
README_zh.md,130,,50300,"中位数**)= +0.437,但中位数是一个**更差的时间表**(留出成对顺序 63.30% vs 均值 66.70%),而均值序与稀有度无关(+0.011)。左尾解释已死(−0.091)。**效应稳,机制未定** | `#130` `#131` | | **越是最终口味罕见的人,这个提前量越大** | −0.0459;**按答题类别数卡钳 1:1 匹配后 −0.041","人群从常见处开始,而每个人都在共享曲线上提前了自己那一份",1,0
README_zh.md,131,,50307," +0.437,但中位数是一个**更差的时间表**(留出成对顺序 63.30% vs 均值 66.70%),而均值序与稀有度无关(+0.011)。左尾解释已死(−0.091)。**效应稳,机制未定** | `#130` `#131` | | **越是最终口味罕见的人,这个提前量越大** | −0.0459;**按答题类别数卡钳 1:1 匹配后 −0.0417(3.1×,","66.852% 保住了;而""跳过排不出来的对""值 12.9 个百分点",1,0
README_zh.md,114,,50433,"终口味罕见的人,这个提前量越大** | −0.0459;**按答题类别数卡钳 1:1 匹配后 −0.0417(3.1×,保留 91%)**,三个匹配规格 85–100% 一致,置换零 17%,种植正对照 +0.5878。`#114` 的回忆偏差实际贡献 39%。**换成离散统计量后复现:匹配后 +0.0532,5.1×**。**而 `#150` 的预注册点预测命中**:","记忆把心爱的兴趣往前拉,约 0.74 年;这是这个数据集里第一个被直接量出来的回忆偏差",1,0
README_zh.md,150,,50490,"1×,保留 91%)**,三个匹配规格 85–100% 一致,置换零 17%,种植正对照 +0.5878。`#114` 的回忆偏差实际贡献 39%。**换成离散统计量后复现:匹配后 +0.0532,5.1×**。**而 `#150` 的预注册点预测命中**:换成""他最早那个有多罕见""来测,得 **+0.0370**(预测 +0.0404,符号按定义相反,判别量 0.2×","预注册的点预测命中了;而""一致""仍然不等于""证明了相同""",1,1
README_zh.md,151,,50637,"**+0.0370**(预测 +0.0404,符号按定义相反,判别量 0.2×)—— **这句话不依赖我用哪个统计量**。⚠ 但只是 CONSISTENT 不是 PROVEN:等价界只能排除大于效应 86% 的差异,而 `#151` 证明**这个 release 里没有能焊死它的工具**(强制选择更干净但只有 10 块,信度 0.252 vs 0.461,净结果是分辨率","强制选择没放大效应,它更吵;而""更干净""不等于""更好""",1,0
README_zh.md,128,,50719,"ROVEN:等价界只能排除大于效应 86% 的差异,而 `#151` 证明**这个 release 里没有能焊死它的工具**(强制选择更干净但只有 10 块,信度 0.252 vs 0.461,净结果是分辨率损失) | `#128` `#129` `#130` `#150` `#151` | | **它唯一挂得住的外部锚是性别** | +0.093(去衰减 +0.141",不寻常的东西一开始就在那里;而一遍双向去均值把这个结论的符号弄反了,1,0
README_zh.md,129,,50726,"价界只能排除大于效应 86% 的差异,而 `#151` 证明**这个 release 里没有能焊死它的工具**(强制选择更干净但只有 10 块,信度 0.252 vs 0.461,净结果是分辨率损失) | `#128` `#129` `#130` `#150` `#151` | | **它唯一挂得住的外部锚是性别** | +0.093(去衰减 +0.141)。人格五因素","特质链接不是覆盖度;而一次尺度不匹配的残差化,把两轮的 `corr(·,S)` 变成了负的勾选数",1,0
