v_page,v_win,v_term,v_named,v_pos,v_ctx
README_zh.md,200,类别数,True,230218,",若「值越高 = 越同意」,它**必须**随一个人认可的性行为计数上升 —— 对两个计数锚给出 **+0.118** 与 **+0.056**。**所以「值越高 = 越同意」成立,而本页每一条羞耻结论此前都压在一个从未被验证的假设上。**  ⚠ 另外,两个计数锚对这两题**给出相反的符号** —— "
README_zh.md,200,计数,True,230336,"*  ⚠ 另外,两个计数锚对这两题**给出相反的符号** —— 被画的与写的东西唤起,与**认可的性行为数**是 **−0.076 / −0.062**,与**恋物类别数**是 **+0.095 / +0.035** —— 那是一个**实质的分裂**,不是仪器失灵。 ⚠ **`#420`:而它经得起"
README_zh.md,200,计数,True,230369,"画的与写的东西唤起,与**认可的性行为数**是 **−0.076 / −0.062**,与**恋物类别数**是 **+0.095 / +0.035** —— 那是一个**实质的分裂**,不是仪器失灵。 ⚠ **`#420`:而它经得起一次正式的检验。** 控制 `S`、`c3⁻`、羞耻与年龄之后,`"
README_zh.md,200,计数,True,230451,"个**实质的分裂**,不是仪器失灵。 ⚠ **`#420`:而它经得起一次正式的检验。** 控制 `S`、`c3⁻`、羞耻与年龄之后,`form` 分数对**认可的性行为计数**是 **−0.076**(阈 0.019),对**恋物类别计数**是 **+0.049**(阈 0.022),两者都越过由"
README_zh.md,200,计数,True,230560,"),对**恋物类别计数**是 **+0.049**(阈 0.022),两者都越过由「打乱 `form` 分数本身」构造的 offset 零 —— **反号,而且两个都存活**;而两个计数彼此相关 **+0.373**,所以「共线残留」并不是稻草人。**对画的与写的东西有反应的人,想要的**种类**更"
README_zh.md,200,广度,True,230619,"的 offset 零 —— **反号,而且两个都存活**;而两个计数彼此相关 **+0.373**,所以「共线残留」并不是稻草人。**对画的与写的东西有反应的人,想要的**种类**更多,而做过的**事**更少 —— 而这不是口味整体上更冷门造成的,那一条已经控掉了。**  ⚠ 两个计数都是自报并各自"
README_zh.md,200,广度,True,230643,"存活**;而两个计数彼此相关 **+0.373**,所以「共线残留」并不是稻草人。**对画的与写的东西有反应的人,想要的**种类**更多,而做过的**事**更少 —— 而这不是口味整体上更冷门造成的,那一条已经控掉了。**  ⚠ 两个计数都是自报并各自标准化,所以只比符号与是否越阈;这个分裂是描述,"
README_zh.md,200,类别数,True,230656,"关 **+0.373**,所以「共线残留」并不是稻草人。**对画的与写的东西有反应的人,想要的**种类**更多,而做过的**事**更少 —— 而这不是口味整体上更冷门造成的,那一条已经控掉了。**  ⚠ 两个计数都是自报并各自标准化,所以只比符号与是否越阈;这个分裂是描述,不是因果主张。 ⚠ **`"
README_zh.md,200,类别数,True,230662,".373**,所以「共线残留」并不是稻草人。**对画的与写的东西有反应的人,想要的**种类**更多,而做过的**事**更少 —— 而这不是口味整体上更冷门造成的,那一条已经控掉了。**  ⚠ 两个计数都是自报并各自标准化,所以只比符号与是否越阈;这个分裂是描述,不是因果主张。 ⚠ **`#421`:"
README_zh.md,200,类别数,True,230720,"*更少 —— 而这不是口味整体上更冷门造成的,那一条已经控掉了。**  ⚠ 两个计数都是自报并各自标准化,所以只比符号与是否越阈;这个分裂是描述,不是因果主张。 ⚠ **`#421`:而本页所说的「广度」**不是一个量**。** 把实际用过的五个广度量列举出来 —— 起始类别数、恋物类别数、认可的性"
README_zh.md,200,类别数,True,230785,"这个分裂是描述,不是因果主张。 ⚠ **`#421`:而本页所说的「广度」**不是一个量**。** 把实际用过的五个广度量列举出来 —— 起始类别数、恋物类别数、认可的性行为数、块覆盖数、总勾选项数 —— 它们的 10 对两两相关里**只有 6 对达到 0.6**。起始类别数、块覆盖数与总勾选项数彼"
README_zh.md,200,类别数,True,230863,"别数、认可的性行为数、块覆盖数、总勾选项数 —— 它们的 10 对两两相关里**只有 6 对达到 0.6**。起始类别数、块覆盖数与总勾选项数彼此 **+0.83 ~ +0.86**,表现得像**一件事**(一个人在这份问卷里卷入了多少);恋物类别数在它的边缘(+0.62 ~ +0.74);**而认"
README_zh.md,200,广度,True,230885,"—— 它们的 10 对两两相关里**只有 6 对达到 0.6**。起始类别数、块覆盖数与总勾选项数彼此 **+0.83 ~ +0.86**,表现得像**一件事**(一个人在这份问卷里卷入了多少);恋物类别数在它的边缘(+0.62 ~ +0.74);**而认可的性行为数是落单的那一个,与其余只有 +0"
README_zh.md,200,广度,True,231022,"的那一个,与其余只有 +0.26 ~ +0.51** —— 最弱的一环正是它与恋物类别数的 **+0.2615**。**所以「广度」至少是两个东西 —— 你对多少种东西有兴趣,和你实际做过多少事 —— 而上面那个 `form` 分数把这两者推向相反的方向。** ⚠ **`#422`:而这个歧义原来是"
README_zh.md,200,计数,True,231116,"多少事 —— 而上面那个 `form` 分数把这两者推向相反的方向。** ⚠ **`#422`:而这个歧义原来是**有界**的,所以修它需要的是一条定义,不是九十处标注。** 把两页都审一遍,约 **90** 处广度类措辞没有在紧邻的上下文里点名具体的量 —— **但那个落单的量出现的全部 15 处"
README_zh.md,200,广度,True,231131,"orm` 分数把这两者推向相反的方向。** ⚠ **`#422`:而这个歧义原来是**有界**的,所以修它需要的是一条定义,不是九十处标注。** 把两页都审一遍,约 **90** 处广度类措辞没有在紧邻的上下文里点名具体的量 —— **但那个落单的量出现的全部 15 处(英文 7、中文 8)**都*"
README_zh.md,200,计数,True,231140,"两者推向相反的方向。** ⚠ **`#422`:而这个歧义原来是**有界**的,所以修它需要的是一条定义,不是九十处标注。** 把两页都审一遍,约 **90** 处广度类措辞没有在紧邻的上下文里点名具体的量 —— **但那个落单的量出现的全部 15 处(英文 7、中文 8)**都**明确点了名**,"
README_zh.md,200,计数,True,231311,"可的性行为计数」。**所以本页一句裸的「广度」从不指性行为计数。**  ⚠ **`#423`:而把题型逐个列举一遍,找出了一个**尚未触发**的陷阱,外加一句关于人的话。** 问卷里有**两个**斐波那契编码的评分族,值集互为镜像 —— `{0,−1,−2,−3,−5,−8}` 与 `{0,1,2,"
README_zh.md,200,计数,False,231851,"性生活,不是更窄的。** ⚠ 范围:只有 **2,061** 人答了这一块(全样本的 13%,且题面措辞在身体类型上做了筛选),所以这是关于**他们**的陈述,不是关于这里每一个人的。  ⚠ **`#424`:而这份问卷里**没有一种「专精」的口味**。** 名单上最大的、从未标定的题族 —— **"
README_zh.md,200,计数,False,232073,"越过族内阈,全部为正,而 134 个里没有一个是负的**,从最弱的 **+0.028** 到最强的 **+0.372**。⚠ 明显的反驳是:这 67 题彼此相关,只要一个共享因子偶然落在正的一侧,它们就会**一起**变正。**这个反驳是真的,而且被量了出来**:在一个把**整行人**一起搬走的零下 "
README_zh.md,200,计数,False,232227,"与列之间的相关被**精确**保住(**0.0757** 对 **0.0757**),只打断与计数的配对 —— 负号数从 **34 到 104**,中位 **67**,散布约是「符号独立」的**两倍**;**而「一个负号都没有」在 200 次零里一次都没出现。****所以这个读法扛住了针对它最强的反驳"
README_zh.md,200,类别数,True,233432,"当锚 —— 唯一的候选(一个精神疾病总计)其实是一个**只有 `Any` 一个取值的字符串**。**所以「更没有能动感」在这里是 UNVERIFIED:量还站着,那个词不站。** ⚠ **`#461` 在修正后的判据下重试了一次,结论不变,而这次带着一个数。** 当初给出那个结论的判据后来被发现是坏"
README_zh.md,200,计数,True,233600,"了本页**所有**方向由构造固定的量 —— 认可的性行为数、恋物类别数,以及分档的性伴数。三个方向**确已确立**的变量对着这组锚分别达到 **0.196**、**0.247** 与 **0.146**;**而 `powerlessness` 最强只到 0.074**。**⇒ 所以不是这个检验太严 "
README_zh.md,200,计数,False,233731,"4**。**⇒ 所以不是这个检验太严 —— 是现有的任何东西都定不下这个变量的哪一端是哪一端。** ⚠ **`#480` 找到了一个「只用计数」的判据从没试过的锚,而它改变了答案 —— 隔着两级。** 先问一个更便宜的问题:它是不是那三个方向已定的量的**噪声版本**?它与它们中任何一个的最强联系是"
README_zh.md,200,计数,False,233861,"版本**?它与它们中任何一个的最强联系是 **−0.174**,而「同一构念的两次测量」需要远在 **0.5** 以上,本数据里连两个不同的计数都能到 **+0.373**。**⇒ 所以它不是那些已知量的影子。** 但它最接近的那一个是 **extroversion**,而**它的方向在本页是已确立"
README_zh.md,200,广度,False,234390,"⚠ 文献先验是比羞耻量表用的「措辞锁死同族题」**更弱**的锚,已如实标明。⚠ 以 \|r\| 形式陈述的主张 —— 例如「人格五因素全部 \|r\| ≤ 0.056」—— **对符号免疫**,不受影响。  ⚠ **`#433`:而方向一旦定下,色情使用量这个变量原来只多加了一件事。** 对着本页已"
README_zh.md,200,类别数,False,234394,"先验是比羞耻量表用的「措辞锁死同族题」**更弱**的锚,已如实标明。⚠ 以 \|r\| 形式陈述的主张 —— 例如「人格五因素全部 \|r\| ≤ 0.056」—— **对符号免疫**,不受影响。  ⚠ **`#433`:而方向一旦定下,色情使用量这个变量原来只多加了一件事。** 对着本页已有的四个"
README_zh.md,200,类别数,False,235541,".2%**(**[+4.2%, +11.9%]**)—— **两个区间不相交**。⚠ 这里的**符号**是代数不是证据:羞耻→行为那一段是**共用**的,所以任何抬高羞耻的量必然失去、任何压低羞耻的量必然得到;本轮**故意**放进一个对羞耻为负的量,好让这件事**可见**而不是被藏起来。**不是代数"
README_zh.md,200,广度,False,235627,"量必然失去、任何压低羞耻的量必然得到;本轮**故意**放进一个对羞耻为负的量,好让这件事**可见**而不是被藏起来。**不是代数的那部分是大小** —— 而这些大小的差别超过了它们自身的重抽样展布。⚠ 五个里有两个(色情使用量、类别数)的总效应太贴近零,**份额根本不可估**,如实报出来,而不是删掉"
README_zh.md,200,广度,False,236238,"它与羞耻分开**,而这现在是一句**测出来的**话,不是一句悬着的话。⚠ 这同时意味着**本页通用的那套族内阈构造在这个尺度上是稳的** —— 而相反的结果会迫使所有建立在它之上的数字重新陈述。  ⚠ **`#439`:而「觉得自己改不了」有两条路,不是一条。** 本页已经说过,塑造「我停不下来」的"
README_zh.md,200,广度,False,236387,"的是**经验**而不是情绪 —— 一个人实践了多少能预测这个信念(**−0.039**),而羞耻不能。广度型也能预测它(**−0.035**),而且**几乎一样大**,所以显而易见的读法是:它是**经由经验**起作用的。**并不是。** 以「实践了多少」为中介做分解,经验那条路只占总量的 **−2."
README_zh.md,200,广度,False,236489,"验**起作用的。**并不是。** 以「实践了多少」为中介做分解,经验那条路只占总量的 **−2.4%**(**[−6.4%, −0.5%]**)—— 而那个负号才是要点:**它是往反方向跑的**。广度型强的人**做得更少**(−0.027),而做得更少的人**更觉得自己能改**,所以这条路本该把结果"
README_zh.md,200,广度,False,236739,"更少)也同时为真。** ⚠ 本轮**预注册的 kill 措辞是错的**:它问的是「间接效应是否 ≠ 0」(是),而不是「它是否承载了总量」(否);**两种读法都留在记录里**,而不是把前一个悄悄替换掉。⚠ n = 6,715,横断面,羞耻全程在模型里;族内阈在 400 与 4,000 次置换之间移动"
README_zh.md,200,广度,False,237283,"轮**预注册的 kill 会发布相反的结论**:它拿「32 块里的最大值」去比一个「1 个标准差」的杠,而一个最大值几乎必然越过它,于是它把第 11 块点名成答案。改正后的杠是**最大值自己的零分布**。**两者都留在记录里。** ⚠ 抽掉前 k 块的那条曲线是**近似**,不是真正的留 k 块重拟"
README_zh.md,200,广度,True,237438,"*旁证**报出,不作为检验本身。  ⚠ **`#441` 把这句话收窄了:那个「形状」不是广度型这个对比,而且它是三个里最弱的。** `c3⁻` 是块×块残差相关矩阵的**第三**个特征向量;接下来显然要问的是前两个是什么、它们是否也预测这个信念。**三个都预测。** 用「三个里的最大值在置换下的分"
README_zh.md,200,广度,True,237528,"个特征向量;接下来显然要问的是前两个是什么、它们是否也预测这个信念。**三个都预测。** 用「三个里的最大值在置换下的分布」搭的杠(**0.028**):第一个成分达到 **0.052**,第二个 **0.053**,而广度型那个第三个只有 **0.036**。**⇒ 「觉得自己改不了」跟的是**领"
README_zh.md,200,计数,True,237593,"(**0.028**):第一个成分达到 **0.052**,第二个 **0.053**,而广度型那个第三个只有 **0.036**。**⇒ 「觉得自己改不了」跟的是**领头的残差结构整体强**,不是某一个特定对比** —— 上面那句话说「与内容无关」是对的,但它留下的「广度型是承载者」的印象是错的。"
README_zh.md,200,计数,True,237623,"第二个 **0.053**,而广度型那个第三个只有 **0.036**。**⇒ 「觉得自己改不了」跟的是**领头的残差结构整体强**,不是某一个特定对比** —— 上面那句话说「与内容无关」是对的,但它留下的「广度型是承载者」的印象是错的。⚠ **`#442` 更正这一句**:第一个成分被判成锚不住"
README_zh.md,200,类别数,True,237628,"*0.053**,而广度型那个第三个只有 **0.036**。**⇒ 「觉得自己改不了」跟的是**领头的残差结构整体强**,不是某一个特定对比** —— 上面那句话说「与内容无关」是对的,但它留下的「广度型是承载者」的印象是错的。⚠ **`#442` 更正这一句**:第一个成分被判成锚不住,是因为它"
README_zh.md,200,计数,True,237845,"*。**错的是「单锚」这条判据,而它自己的正对照就这么说**:在这个掩码上,一个方向**已经确立**的变量(色情使用量)对第一个锚只有 **+0.099**,对第二个才 **+0.139**。**一条会把方向已知的变量判成锚不住的判据,量的是判据,不是变量。** 改成「两个锚任一过杠」之后,三个成分"
README_zh.md,200,计数,True,238032,"*⚠ 第二个与认可的性行为计数相关 **−0.38**,所以它有很大一部分可能就是**整体卷入度**而不是一个独立对比;这是一条注意事项,不是一个结果。⚠ 三个成分**各自单独锚定** —— 特征向量的符号是任意的,而本项目已经四次照着它发布过反的读法。  ⚠ **`#442`:而它不是「卷入度」换"
README_zh.md,200,计数,True,238084,"是一个独立对比;这是一条注意事项,不是一个结果。⚠ 三个成分**各自单独锚定** —— 特征向量的符号是任意的,而本项目已经四次照着它发布过反的读法。  ⚠ **`#442`:而它不是「卷入度」换了个名字 —— 把卷入度控制掉,它反而更强。** 上一段最显然的泄气解释是:第二个成分与认可的性行为计数"
README_zh.md,200,广度,True,238186," —— 把卷入度控制掉,它反而更强。** 上一段最显然的泄气解释是:第二个成分与认可的性行为计数相关 **−0.38**,所以「残差结构预测觉得改不了」可能只是「卷入得多的人更觉得改不了」。把那个计数加进控制集重拟合,**两臂都报**:三个系数从 **0.052 / 0.053 / 0.035** "
README_zh.md,200,计数,False,238332,"5** 变成 **0.052 / 0.062 / 0.047** —— **没有一个塌掉,两个反而变大**,广度型那个大了 **31%**。**⇒ 卷入度是在**遮蔽**这个关系,而不是在制造它;领头的残差结构跟着的是卷入度里没有的东西。** ⚠ 我预测的是第二个成分会塌。⚠ **`#443` 给了"
README_zh.md,200,广度,False,244095,"的,不是跑完之后被注意到的。**  ⚠ **`#458`:而这两条路确实分得开 —— 页面上六个量里,有三个只碰其中一个。** 把本页**已有的**六个人层量同时对两个结局跑一遍,族内阈 **0.034**:口味的罕见程度(**+0.079 / −0.086**)、「普通的东西也管用」(**−0.0"
README_zh.md,200,类别数,True,244290,"**;**广度型**(**+0.082 / −0.030**)与**色情使用量**(**+0.059 / −0.016**)**只推羞耻**;而**一个人答了多少个类别**(**+0.010 / −0.035**)**只推「觉得能改」**。**⇒ 为唤起自己的东西感到羞耻,与觉得那件事搬不动,不是同"
README_zh.md,200,类别数,True,244390,".035**)**只推「觉得能改」**。**⇒ 为唤起自己的东西感到羞耻,与觉得那件事搬不动,不是同一种状态的两种读法:****你被什么吸引、以及你用多少色情内容,走到羞耻就停住了。** ⚠ **答题类别数**看起来是最弱的一环 —— 它衡量的是一个人走过了问卷的多少。**`#459` 检验了这一点"
README_zh.md,200,计数,True,244451,"***你被什么吸引、以及你用多少色情内容,走到羞耻就停住了。** ⚠ **答题类别数**看起来是最弱的一环 —— 它衡量的是一个人走过了问卷的多少。**`#459` 检验了这一点,而「答题量」这个读法不成立。** 本页列举过的五个卷入量里,**只有两个**推动「能不能改」:起始类别数(**−0.03"
README_zh.md,200,类别数,True,244496,"起来是最弱的一环 —— 它衡量的是一个人走过了问卷的多少。**`#459` 检验了这一点,而「答题量」这个读法不成立。** 本页列举过的五个卷入量里,**只有两个**推动「能不能改」:起始类别数(**−0.035**)与**块覆盖数**(**−0.042**),**两个都是「一个人进过多少个彼此不同"
README_zh.md,200,广度,True,245115,"」走的,不是一个人答了多少,****而是他到底踏进过多少块彼此分开的地界;每一块填得多满,什么也不说。**  ⚠ **`#463`:而残差结构的两个领头成分各落在一条路上 —— 这是第一次能把分岔的两边都点名。** 把第一个成分(**定向为「恋物类别越多」**,即上面那段所用的框架)加进同一个七量模"
README_zh.md,200,类别数,True,245265,"型:它够到的是「能不能改」(**−0.047**)而**不是**羞耻(**+0.017**);而**广度型仍然够到羞耻(+0.078)而不是「能不能改」**,共同的阈是 **0.034**。**⇒ 所以一个人把开放度花在哪里,跟着的是他有多羞耻;****而他握着多少个彼此分开的恋物类别,跟着的是那件"
README_zh.md,200,类别数,True,245487,"**),而在**不含**第一个成分的模型里它是过阈的 —— **两个模型不可比,前一条结论被限定在它自己的模型里,不是被撤回。** ⚠ **`#464` 更正贴在第一个成分上的**名字**,方向不变。** 把本页所有可数量对三个成分都试一遍:第一个成分的四个锚**全部同号**,所以它的定向站得住 —"
README_zh.md,200,类别数,True,245505,"模型里它是过阈的 —— **两个模型不可比,前一条结论被限定在它自己的模型里,不是被撤回。** ⚠ **`#464` 更正贴在第一个成分上的**名字**,方向不变。** 把本页所有可数量对三个成分都试一遍:第一个成分的四个锚**全部同号**,所以它的定向站得住 —— 但它最强的三个是 **总勾选项数"
README_zh.md,200,广度,True,245537,"自己的模型里,不是被撤回。** ⚠ **`#464` 更正贴在第一个成分上的**名字**,方向不变。** 把本页所有可数量对三个成分都试一遍:第一个成分的四个锚**全部同号**,所以它的定向站得住 —— 但它最强的三个是 **总勾选项数(0.227)**、**块覆盖数(0.213)** 与 **起始"
README_zh.md,200,类别数,True,245551,"* ⚠ **`#464` 更正贴在第一个成分上的**名字**,方向不变。** 把本页所有可数量对三个成分都试一遍:第一个成分的四个锚**全部同号**,所以它的定向站得住 —— 但它最强的三个是 **总勾选项数(0.227)**、**块覆盖数(0.213)** 与 **起始类别数(0.183)**,而"
README_zh.md,200,广度,True,245566,"贴在第一个成分上的**名字**,方向不变。** 把本页所有可数量对三个成分都试一遍:第一个成分的四个锚**全部同号**,所以它的定向站得住 —— 但它最强的三个是 **总勾选项数(0.227)**、**块覆盖数(0.213)** 与 **起始类别数(0.183)**,而**恋物类别数是四个里最弱的("
README_zh.md,200,广度,True,245619,"全部同号**,所以它的定向站得住 —— 但它最强的三个是 **总勾选项数(0.227)**、**块覆盖数(0.213)** 与 **起始类别数(0.183)**,而**恋物类别数是四个里最弱的(0.131)**。**⇒ 所以它不是「恋物广度」—— 它就是块覆盖数与类别数所标记的那条**整体卷入广度*"
README_zh.md,200,广度,True,245658,"227)**、**块覆盖数(0.213)** 与 **起始类别数(0.183)**,而**恋物类别数是四个里最弱的(0.131)**。**⇒ 所以它不是「恋物广度」—— 它就是块覆盖数与类别数所标记的那条**整体卷入广度**的方向,****而它落在「能不能改」这条路上的位置,与它们完全一致。** 上"
README_zh.md,200,计数,True,245712,"最弱的(0.131)**。**⇒ 所以它不是「恋物广度」—— 它就是块覆盖数与类别数所标记的那条**整体卷入广度**的方向,****而它落在「能不能改」这条路上的位置,与它们完全一致。** 上面那句话应当按**卷入广度**读,不是按恋物内容读。⚠ 同一次检查也杀掉了我另一个方向上的猜测:**广度型*"
README_zh.md,200,计数,True,245827,"按恋物内容读。⚠ 同一次检查也杀掉了我另一个方向上的猜测:**广度型**那个成分本来被我设想成「没有可数对应物」的那一个,而它恰恰拥有**三个里最强**的(与认可的性行为计数 **0.460**)。**⇒ 所以给它命名的五次失败,不是因为缺一个外部相关物** —— 无论原因是什么,都不是这个。 ⚠ "
README_zh.md,200,广度,True,245836,"同一次检查也杀掉了我另一个方向上的猜测:**广度型**那个成分本来被我设想成「没有可数对应物」的那一个,而它恰恰拥有**三个里最强**的(与认可的性行为计数 **0.460**)。**⇒ 所以给它命名的五次失败,不是因为缺一个外部相关物** —— 无论原因是什么,都不是这个。 ⚠ **`#465` "
README_zh.md,200,计数,False,246026,"为计数 —— 整个从广度型坐标里扣掉:它占这个坐标方差的 **21%**,而**残差**对羞耻的预测是 **+0.069**(原来 **+0.078**),**保留 87%**;对「能不能改」依然什么也不预测。**⇒ 所以一个人把开放度花在哪里,与他实际做过多少有关,但**不是**它:****把「认"
README_zh.md,200,计数,False,246103,",**保留 87%**;对「能不能改」依然什么也不预测。**⇒ 所以一个人把开放度花在哪里,与他实际做过多少有关,但**不是**它:****把「认可多少种性行为」抽走,通向羞耻的那条链子还剩八分之七。** ⚠ 这意味着那个未命名的东西**不是那个计数换了件衣服**,而任何一个给它的名字,都必须**扛"
README_zh.md,200,广度,False,246114,";对「能不能改」依然什么也不预测。**⇒ 所以一个人把开放度花在哪里,与他实际做过多少有关,但**不是**它:****把「认可多少种性行为」抽走,通向羞耻的那条链子还剩八分之七。** ⚠ 这意味着那个未命名的东西**不是那个计数换了件衣服**,而任何一个给它的名字,都必须**扛得住同一次减法**。 "
README_zh.md,200,计数,False,246162,"*不是**它:****把「认可多少种性行为」抽走,通向羞耻的那条链子还剩八分之七。** ⚠ 这意味着那个未命名的东西**不是那个计数换了件衣服**,而任何一个给它的名字,都必须**扛得住同一次减法**。 ⚠ **`#466` 把所有可数量一次性全部扣掉,出来两件事。** 本页那六个计数**联合**只"
README_zh.md,200,计数,False,246264,"⚠ **`#466` 把所有可数量一次性全部扣掉,出来两件事。** 本页那六个计数**联合**只解释广度型坐标的 **31%** —— 单看最强的那个是 21% —— 所以**它有 69% 是这些计数一个都碰不到的**;而把六个全部扣掉之后,通向羞耻的联系仍保留 **74%**(从 **+0.079"
README_zh.md,200,计数,False,246322,"*31%** —— 单看最强的那个是 21% —— 所以**它有 69% 是这些计数一个都碰不到的**;而把六个全部扣掉之后,通向羞耻的联系仍保留 **74%**(从 **+0.079** 到 **+0.059**)。**⇒ 所以「一个人把开放度花在哪里」里,有一大块是这份问卷里任何计数都够不到的,"
README_zh.md,200,计数,False,246422,"0.059**)。**⇒ 所以「一个人把开放度花在哪里」里,有一大块是这份问卷里任何计数都够不到的,****而四分之三的羞耻关系就住在那里。** ⚠ 第二件事**限定的是上面那一段,不是这一段**:把计数剥掉之后,残差**也**越过了「能不能改」那一格(**−0.031**),而**原样构造的坐标并"
README_zh.md,200,计数,False,246441,"把开放度花在哪里」里,有一大块是这份问卷里任何计数都够不到的,****而四分之三的羞耻关系就住在那里。** ⚠ 第二件事**限定的是上面那一段,不是这一段**:把计数剥掉之后,残差**也**越过了「能不能改」那一格(**−0.031**),而**原样构造的坐标并没有**。所以「各走一条路」那种干净的"
README_zh.md,200,广度,False,248088,"小于**羞耻在同一个 k 上的 **+0.061**。**⇒ 所以「罕见的口味在地图上人烟稀少的角落里更让人羞耻」这件事,是专属于羞耻的 ——****同样那些角落,对一个人是否觉得那件事还能动,什么也不做。** ⚠ 两臂其余系数与本页别处一致;**分离的只是「领域之间的差」这一项**。 ⚠ **`#"
README_zh.md,200,广度,False,249820,"个真的反转**,真实关系得被推过 **−0.10**,比这里试过的任何一格都远。**⇒ 所以「在地图那一端读出一个负号」这件事,即便为真,这个设计也支撑不起来** —— 这正是前面那一段不去主张它的原因。 ⚠ **`#479`:而地图那一端对每个人都是一样的 —— 它不是两种人的平均数。** 对一个"
README_zh.md,200,广度,True,250809,"羞耻并不把色情使用量传递到行为上 —— 它从中减去。** ⚠ 这个分解是一个 OLS 恒等式(c = c′ + ab,残差 2e-16),而数据是横断面的,所以这是穿过一个相关结构的两条路径,不是两条因果机制;同样的数字与「羞耻驱动用量」一样吻合。⚠ 被它取代的那句话是我**上一轮**写的,而**我"
README_zh.md,200,类别数,True,250829,"它从中减去。** ⚠ 这个分解是一个 OLS 恒等式(c = c′ + ab,残差 2e-16),而数据是横断面的,所以这是穿过一个相关结构的两条路径,不是两条因果机制;同样的数字与「羞耻驱动用量」一样吻合。⚠ 被它取代的那句话是我**上一轮**写的,而**我预注册的预期是「根本没有中介」** ——"
README_zh.md,200,类别数,True,250846,"个 OLS 恒等式(c = c′ + ab,残差 2e-16),而数据是横断面的,所以这是穿过一个相关结构的两条路径,不是两条因果机制;同样的数字与「羞耻驱动用量」一样吻合。⚠ 被它取代的那句话是我**上一轮**写的,而**我预注册的预期是「根本没有中介」** —— 也错了。 由此确立(而非假定)的"
README_zh.md,200,计数,True,250883,"断面的,所以这是穿过一个相关结构的两条路径,不是两条因果机制;同样的数字与「羞耻驱动用量」一样吻合。⚠ 被它取代的那句话是我**上一轮**写的,而**我预注册的预期是「根本没有中介」** —— 也错了。 由此确立(而非假定)的阅读规则:**未加限定的「广度」指的是**卷入家族** —— 起始类别数、"
README_zh.md,200,勾选数,False,254606,"低)· **0.700**(只是口味冷门)· **0.718**(只是把开放性花在越轨一侧)· **1.077**(两条都高),而加性预测是 **1.034** —— 两条都占的人背的是低低组的 **2.81 倍**,**正好是两份之和**。连续交互系数 **−0.0150**,置换零 +0.005"
README_zh.md,200,类别数,False,255101,"检验的 MDE 是 **54.8%**。**这是一个有功效的零**:如果这四样里有任何一样能把羞耻系数削掉哪怕一成,这个设计会看见。 ⚠ **`#384`:而羞耻改变的是一个人**做了什么**,不是他**相信什么**。** 问卷里两题正好切开这件事:「如果非常努力,你能停止被它唤起吗」(*Impos"
README_zh.md,200,类别数,False,256436,"量恒等式,**六位小数全对上**。**它不可能是别的值**,所以它不携带任何关于世界的信息。**这个区分决定下一步做什么:功率不足可以靠加数据救回来,代数上空的永远不能。** 这条链的方向在这些测量上**不可识别**,而且任何样本量都改变不了。 ⚠ **`#388`:而真正预测这个信念的,是「普通的"
README_zh.md,200,计数,True,256754,"体稀有度 `S` 已在控制项里**,所以这是**超出**口味有多冷门之外的残差:⚠ **`#392` 把这整条注记的方向翻了过来 —— 连同 `#390` 与 `#391`。** 这五题是 `RATING_NEG_FIB` 的**全部**(全问卷恰好五个),而它们的取值只跑遍 {0, −1, −2,"
README_zh.md,200,计数,True,256994,"**、与勾选类别总数 **−0.1866** —— 两锚同号;重复出现的 cunnilingus 一对相关 +0.697 作内部一致性正对照,纯噪声与锚 −0.003。**所以 −8 才是「色」的那一端:分数越高,常规的东西对他**越不**起作用。** 于是 +0.1255 的读法是:**普通的东西"
README_zh.md,200,类别数,False,257610,"赖那次选择,保留。 ⚠ 两种定义不是同一个构念 —— 手挑的题量的是常规行为**有多色**,块版本数的是**勾了多少项**(与总勾选相关 +0.34)—— **但那是这次复制的限制,不是把结论救回来的理由。** ⚠ **`#395`:而同一个分数也预测羞耻 —— 它是两件**彼此无关**的事的共同前"
README_zh.md,200,类别数,False,258509,"是特征向量、符号任意,用前已对着羞耻定向(+0.127)。 ⚠ 值得一提:这条路是从**另一扇门**进来的 —— 它是在扫**「能不能改」**那道题的残差时被撞见的,不是在找羞耻路径时找到的。 ⚠ **`#398`–`#399`:换第三个结局去扫 —— 「参与/幻想那些唤起我的东西对我是疗愈的」——"
README_zh.md,200,计数,True,260708,"`:而第四格 —— 两样都低的那 1,662 人 —— **并不是**「哪儿都更淡」。** 它非常有特点:位置分 `S` 相差 **d = −0.31(\|t\| 10.17)**,五题分数 +0.17、`c3⁻` −0.17、平均起始 +0.16、轮廓清晰度 −0.09 也都越过 2.73 的族内"
README_zh.md,200,计数,True,260723,"那 1,662 人 —— **并不是**「哪儿都更淡」。** 它非常有特点:位置分 `S` 相差 **d = −0.31(\|t\| 10.17)**,五题分数 +0.17、`c3⁻` −0.17、平均起始 +0.16、轮廓清晰度 −0.09 也都越过 2.73 的族内阈。**但用一个既不是羞耻、也"
README_zh.md,200,计数,False,262294,"`S` 的系数 **21 个为正、8 个为负**,符号一致性 **0.724**,对着 **0.579 ± 0.059** 的 offset 零(上侧 95 分位 0.690)——该零由「打乱 `S`、保住结局之间的相关」构造。**它以 +2.47 sd 越阈 —— 擦线 —— 而结局之间的相关会*"
